x,y,date,id
710687.19850043,7946280.42518022,2010-06-16T01:45:00Z,AG268
710671.3257611312,7946277.280005851,2010-06-16T02:00:00Z,AG268
710679.9803852979,7946296.00470324,2010-06-16T02:15:00Z,AG268
710682.1655397079,7946302.62306689,2010-06-16T02:30:00Z,AG268
710696.025120754,7946314.64739058,2010-06-16T02:45:00Z,AG268
710707.6381293251,7946314.518515921,2010-06-16T03:00:00Z,AG268
710704.728921111,7946337.799942651,2010-06-16T03:15:00Z,AG268
710701.6231545738,7946343.36991816,2010-06-16T03:30:00Z,AG268
710702.691168574,7946344.465168041,2010-06-16T03:45:00Z,AG268
710703.0105593251,7946373.246273551,2010-06-16T04:00:00Z,AG268
710680.386322019,7946427.74530951,2010-06-16T04:15:00Z,AG268
710651.8323763058,7946423.63370672,2010-06-16T04:30:00Z,AG268
710643.570710637,7946440.33188314,2010-06-16T04:45:00Z,AG268
710623.524030875,7946441.66136462,2010-06-16T05:00:00Z,AG268
710612.9666842339,7946441.77846992,2010-06-16T05:15:00Z,AG268
710606.6077202519,7946439.63480023,2010-06-16T05:30:00Z,AG268
710597.081554943,7946437.52625694,2010-06-16T05:45:00Z,AG268
710592.8954497171,7946440.89398885,2010-06-16T06:00:00Z,AG268
710598.3705634201,7946458.54688205,2010-06-16T06:15:00Z,AG268
710623.757332655,7946462.69370152,2010-06-16T06:30:00Z,AG268
710629.207921437,7946478.132658711,2010-06-16T06:45:00Z,AG268
710667.1530405967,7946472.176200291,2010-06-16T07:00:00Z,AG268
710667.9263007687,7946446.70428482,2010-06-16T07:15:00Z,AG268
710709.5176324857,7946483.88425058,2010-06-16T07:30:00Z,AG268
710723.61075708,7946516.94091261,2010-06-16T07:45:00Z,AG268
710718.663729626,7946546.88756041,2010-06-16T08:00:00Z,AG268
710742.086598775,7946564.341254011,2010-06-16T08:15:00Z,AG268
710725.6738053263,7946607.70036841,2010-06-16T08:30:00Z,AG268
710713.2628187397,7946631.08722453,2010-06-16T08:45:00Z,AG268
710721.7702026311,7946636.52833156,2010-06-16T09:00:00Z,AG268
710733.862490844,7946679.57111351,2010-06-16T09:15:00Z,AG268
710758.5378386881,7946714.72453545,2010-06-16T09:30:00Z,AG268
710776.9770455612,7946758.803964871,2010-06-16T09:45:00Z,AG268
710779.1499825111,7946764.31535747,2010-06-16T10:00:00Z,AG268
710785.4476441029,7946760.92415332,2010-06-16T10:15:00Z,AG268
710802.5485843602,7946779.55507351,2010-06-16T10:30:00Z,AG268
710858.0008929861,7946828.75907779,2010-06-16T10:45:00Z,AG268
710863.488619772,7946847.51888943,2010-06-16T11:00:00Z,AG268
